basDt,crno,isinCd,stckIssuCmpyNm,isinCdNm,scrsItmsKcd,scrsItmsKcdNm,stckParPrc,trsnmDptyDcd,trsnmDptyDcdNm,stckStacMd,dvdnBasDt,cashDvdnPayDt,stckHndvDt,stckDvdnRcd,stckDvdnRcdNm,stckGenrDvdnAmt,stckGrdnDvdnAmt,stckGenrCashDvdnRt,stckGenrDvdnRt,cashGrdnDvdnRt,stckGrdnDvdnRt
20250314,1101110013774,KR7000151001,두산,두산1우,0201,우선주,5000,03,하나은행,12,20190930,20191106,,02,현금배당,1300,0,26,0,0,0
20250314,1101110013774,KR7000151001,두산,두산1우,0201,우선주,5000,03,하나은행,12,20191231,20200429,,02,현금배당,1350,0,27,0,0,0
20250314,1101110013774,KR7000151001,두산,두산1우,0201,우선주,5000,03,하나은행,12,20201231,20210429,,02,현금배당,2050,0,41,0,0,0
20250314,1101110013774,KR7000151001,두산,두산1우,0201,우선주,5000,03,하나은행,12,20211231,20220428,,02,현금배당,2050,0,41,0,0,0
20250314,1101110013774,KR7000151001,두산,두산1우,0201,우선주,5000,03,하나은행,12,20221231,20230428,,02,현금배당,2050,0,41,0,0,0
20250314,1101110013774,KR7000151001,두산,두산1우,0201,우선주,5000,03,하나은행,12,20240402,20240426,,02,현금배당,2050,0,41,0,0,0
20250314,1101110013774,KR7000151001,두산,두산1우,0201,우선주,5000,03,하나은행,12,20250403,,,02,현금배당,2050,0,41,0,0,0
20250314,1101110013774,KR7000152009,두산,두산2우,0202,2우선주,5000,03,하나은행,12,19991231,,,04,무배당,0,0,0,0,0,0
20250314,1101110013774,KR7000152009,두산,두산2우,0202,2우선주,5000,03,하나은행,12,20001231,,,04,무배당,0,0,0,0,0,0
20250314,1101110013774,KR7000152009,두산,두산2우,0202,2우선주,5000,03,하나은행,12,20011231,,,04,무배당,0,0,0,0,0,0
20250314,1101110013774,KR7000152009,두산,두산2우,0202,2우선주,5000,03,하나은행,12,20021231,,,04,무배당,0,0,0,0,0,0
20250314,1101110013774,KR7000152009,두산,두산2우,0202,2우선주,5000,03,하나은행,12,20031231,,,04,무배당,0,0,0,0,0,0
20250314,1101110013774,KR7000152009,두산,두산2우,0202,2우선주,5000,03,하나은행,12,20041231,,,04,무배당,0,0,0,0,0,0
20250314,1101110013774,KR7000152009,두산,두산2우,0202,2우선주,5000,03,하나은행,12,20051231,,,04,무배당,0,0,0,0,0,0
20250314,1101110013774,KR7000152009,두산,두산2우,0202,2우선주,5000,03,하나은행,12,20061231,,,04,무배당,0,0,0,0,0,0
20250314,1101110013774,KR7000152009,두산,두산2우,0202,2우선주,5000,03,하나은행,12,20071231,,,04,무배당,0,0,0,0,0,0
20250314,1101110013774,KR7000152009,두산,두산2우,0202,2우선주,5000,03,하나은행,12,20081231,20090424,,02,현금배당,1900,0,38,0,0,0
20250314,1101110013774,KR7000152009,두산,두산2우,0202,2우선주,5000,03,하나은행,12,20090930,20091116,,02,현금배당,500,0,10,0,0,0
20250314,1101110013774,KR7000152009,두산,두산2우,0202,2우선주,5000,03,하나은행,12,20091231,20100423,,02,현금배당,2000,0,40,0,0,0
20250314,1101110013774,KR7000152009,두산,두산2우,0202,2우선주,5000,03,하나은행,12,20100630,20100812,,02,현금배당,500,0,10,0,0,0
20250314,1101110013774,KR7000152009,두산,두산2우,0202,2우선주,5000,03,하나은행,12,20101231,20110422,,02,현금배당,2000,0,40,0,0,0
20250314,1101110013774,KR7000152009,두산,두산2우,0202,2우선주,5000,03,하나은행,12,20110930,20111116,,02,현금배당,500,0,10,0,0,0
20250314,1101110013774,KR7000152009,두산,두산2우,0202,2우선주,5000,03,하나은행,12,20111231,20120427,,02,현금배당,2500,0,50,0,0,0
20250314,1101110013774,KR7000152009,두산,두산2우,0202,2우선주,5000,03,하나은행,12,20120630,20120814,,02,현금배당,500,0,10,0,0,0
20250314,1101110013774,KR7000152009,두산,두산2우,0202,2우선주,5000,03,하나은행,12,20121231,20130411,,02,현금배당,3000,0,60,0,0,0
20250314,1101110013774,KR7000152009,두산,두산2우,0202,2우선주,5000,03,하나은행,12,20130630,20130814,,02,현금배당,500,0,10,0,0,0
20250314,1101110013774,KR7000152009,두산,두산2우,0202,2우선주,5000,03,하나은행,12,20131231,20140425,,02,현금배당,3000,0,60,0,0,0
20250314,1101110013774,KR7000152009,두산,두산2우,0202,2우선주,5000,03,하나은행,12,20140630,20140814,,02,현금배당,500,0,10,0,0,0
20250314,1101110013774,KR7000152009,두산,두산2우,0202,2우선주,5000,03,하나은행,12,20141231,20150424,,02,현금배당,3500,0,70,0,0,0
20250314,1101110013774,KR7000152009,두산,두산2우,0202,2우선주,5000,03,하나은행,12,20151231,20160422,,02,현금배당,4550,0,91,0,0,0
20250314,1101110013774,KR7000152009,두산,두산2우,0202,2우선주,5000,03,하나은행,12,20161231,20170428,,02,현금배당,5100,0,102,0,0,0
20250314,1101110013774,KR7000152009,두산,두산2우,0202,2우선주,5000,03,하나은행,12,20171231,20180430,,02,현금배당,5100,0,102,0,0,0
20250314,1101110013774,KR7000152009,두산,두산2우,0202,2우선주,5000,03,하나은행,12,20180331,20180516,,02,현금배당,1300,0,26,0,0,0
20250314,1101110013774,KR7000152009,두산,두산2우,0202,2우선주,5000,03,하나은행,12,20180630,20180814,,02,현금배당,1300,0,26,0,0,0
20250314,1101110013774,KR7000152009,두산,두산2우,0202,2우선주,5000,03,하나은행,12,20180930,20181126,,02,현금배당,1300,0,26,0,0,0
20250314,1101110013774,KR7000152009,두산,두산2우,0202,2우선주,5000,03,하나은행,12,20181231,20190426,,02,현금배당,1300,0,26,0,0,0
20250314,1101110013774,KR7000152009,두산,두산2우,0202,2우선주,5000,03,하나은행,12,20190331,20190515,,02,현금배당,1300,0,26,0,0,0
20250314,1101110013774,KR7000152009,두산,두산2우,0202,2우선주,5000,03,하나은행,12,20190630,20190814,,02,현금배당,1300,0,26,0,0,0
20250314,1101110013774,KR7000152009,두산,두산2우,0202,2우선주,5000,03,하나은행,12,20190930,20191106,,02,현금배당,1300,0,26,0,0,0
20250314,1101110013774,KR7000152009,두산,두산2우,0202,2우선주,5000,03,하나은행,12,20191231,20200429,,02,현금배당,1300,0,26,0,0,0
20250314,1101110013774,KR7000152009,두산,두산2우,0202,2우선주,5000,03,하나은행,12,20201231,20210429,,02,현금배당,2000,0,40,0,0,0
20250314,1101110013774,KR7000152009,두산,두산2우,0202,2우선주,5000,03,하나은행,12,20211231,20220428,,02,현금배당,2000,0,40,0,0,0
20250314,1101110013774,KR7000152009,두산,두산2우,0202,2우선주,5000,03,하나은행,12,20221231,20230428,,02,현금배당,2000,0,40,0,0,0
20250314,1101110013774,KR7000152009,두산,두산2우,0202,2우선주,5000,03,하나은행,12,20240402,20240426,,02,현금배당,2000,0,40,0,0,0
20250314,1101110013774,KR7000152009,두산,두산2우,0202,2우선주,5000,03,하나은행,12,20250403,,,02,현금배당,2000,0,40,0,0,0
20250314,1741110000022,KR7000160002,대한중석,대한중석,0101,보통주,5000,90,자체,12,19891231,,19900425,01,주식배당,0,0,0,4,0,0
20250314,1741110000022,KR7000160002,대한중석,대한중석,0101,보통주,5000,90,자체,12,19901231,,19910510,01,주식배당,0,0,0,5,0,0
20250314,1741110000022,KR7000160002,대한중석,대한중석,0101,보통주,5000,90,자체,12,19911231,,19920511,01,주식배당,0,0,0,6,0,0
20250314,1741110000022,KR7000160002,대한중석,대한중석,0101,보통주,5000,90,자체,12,19921231,,19930511,01,주식배당,0,0,0,5,0,0
20250314,1741110000022,KR7000160002,대한중석,대한중석,0101,보통주,5000,90,자체,12,19931231,19940510,19940510,03,동시배당,0,0,2,3,0,0
20250314,1741110000022,KR7000160002,대한중석,대한중석,0101,보통주,5000,90,자체,12,19941231,19950506,19950506,03,동시배당,0,0,2,3,0,0
20250314,1741110000022,KR7000160002,대한중석,대한중석,0101,보통주,5000,90,자체,12,19951231,19960513,19960513,03,동시배당,0,0,2,3,0,0
20250314,1741110000022,KR7000160002,대한중석,대한중석,0101,보통주,5000,90,자체,12,19961231,19970414,19970414,03,동시배당,0,0,2,3,0,0
20250314,1741110000022,KR7000160002,대한중석,대한중석,0101,보통주,5000,90,자체,12,19971231,,,04,무배당,0,0,0,0,0,0
20250314,1801110001717,KR7000180000,성창기업지주,성창기업지주,0101,보통주,500,01,한국예탁결제원,12,19880930,19881001,,02,현금배당,0,0,10,0,0,0
20250314,1801110001717,KR7000180000,성창기업지주,성창기업지주,0101,보통주,500,01,한국예탁결제원,12,19890930,19900205,,02,현금배당,0,0,10,0,0,0
20250314,1801110001717,KR7000180000,성창기업지주,성창기업지주,0101,보통주,500,01,한국예탁결제원,12,19900930,19910208,,02,현금배당,0,0,10,0,0,0
20250314,1801110001717,KR7000180000,성창기업지주,성창기업지주,0101,보통주,500,01,한국예탁결제원,12,19910930,19920129,,02,현금배당,0,0,10,0,0,0
20250314,1801110001717,KR7000180000,성창기업지주,성창기업지주,0101,보통주,500,01,한국예탁결제원,12,19920930,19930204,,02,현금배당,0,0,10,0,0,0
20250314,1801110001717,KR7000180000,성창기업지주,성창기업지주,0101,보통주,500,01,한국예탁결제원,12,19930930,19940204,,02,현금배당,0,0,10,0,0,0
20250314,1801110001717,KR7000180000,성창기업지주,성창기업지주,0101,보통주,500,01,한국예탁결제원,12,19940930,19950203,,02,현금배당,0,0,10,0,0,0
20250314,1801110001717,KR7000180000,성창기업지주,성창기업지주,0101,보통주,500,01,한국예탁결제원,12,19950930,19960202,,02,현금배당,0,0,10,0,0,0
20250314,1801110001717,KR7000180000,성창기업지주,성창기업지주,0101,보통주,500,01,한국예탁결제원,12,19960930,,,04,무배당,0,0,0,0,0,0
20250314,1801110001717,KR7000180000,성창기업지주,성창기업지주,0101,보통주,500,01,한국예탁결제원,12,19970930,,,04,무배당,0,0,0,0,0,0
20250314,1801110001717,KR7000180000,성창기업지주,성창기업지주,0101,보통주,500,01,한국예탁결제원,12,19980930,,,04,무배당,0,0,0,0,0,0
20250314,1801110001717,KR7000180000,성창기업지주,성창기업지주,0101,보통주,500,01,한국예탁결제원,12,19990930,,,04,무배당,0,0,0,0,0,0
20250314,1801110001717,KR7000180000,성창기업지주,성창기업지주,0101,보통주,500,01,한국예탁결제원,12,20000930,,,01,주식배당,0,0,0,0,0,0
20250314,1801110001717,KR7000180000,성창기업지주,성창기업지주,0101,보통주,500,01,한국예탁결제원,12,20010930,,,04,무배당,0,0,0,0,0,0
20250314,1801110001717,KR7000180000,성창기업지주,성창기업지주,0101,보통주,500,01,한국예탁결제원,12,20020930,,,04,무배당,0,0,0,0,0,0
20250314,1801110001717,KR7000180000,성창기업지주,성창기업지주,0101,보통주,500,01,한국예탁결제원,12,20030930,,,04,무배당,0,0,0,0,0,0
20250314,1801110001717,KR7000180000,성창기업지주,성창기업지주,0101,보통주,500,01,한국예탁결제원,12,20040930,20041228,,02,현금배당,400,0,8,0,0,0
20250314,1801110001717,KR7000180000,성창기업지주,성창기업지주,0101,보통주,500,01,한국예탁결제원,12,20050930,20051228,,02,현금배당,250,200,5,0,.04,0
20250314,1801110001717,KR7000180000,성창기업지주,성창기업지주,0101,보통주,500,01,한국예탁결제원,12,20060930,20061228,,02,현금배당,300,0,6,0,.05,0
20250314,1801110001717,KR7000180000,성창기업지주,성창기업지주,0101,보통주,500,01,한국예탁결제원,12,20070930,20071228,,02,현금배당,300,0,6,0,0,0
20250314,1801110001717,KR7000180000,성창기업지주,성창기업지주,0101,보통주,500,01,한국예탁결제원,12,20071231,,,04,무배당,0,0,0,0,0,0
20250314,1801110001717,KR7000180000,성창기업지주,성창기업지주,0101,보통주,500,01,한국예탁결제원,12,20081231,,,04,무배당,0,0,0,0,0,0
20250314,1801110001717,KR7000180000,성창기업지주,성창기업지주,0101,보통주,500,01,한국예탁결제원,12,20091231,,,04,무배당,0,0,0,0,0,0
20250314,1801110001717,KR7000180000,성창기업지주,성창기업지주,0101,보통주,500,01,한국예탁결제원,12,20111231,20120419,,02,현금배당,500,0,10,0,0,0
20250314,1801110001717,KR7000180000,성창기업지주,성창기업지주,0101,보통주,500,01,한국예탁결제원,12,20151231,20160415,,02,현금배당,300,0,6,0,0,0
20250314,1801110001717,KR7000180000,성창기업지주,성창기업지주,0101,보통주,500,01,한국예탁결제원,12,20161231,20170407,,02,현금배당,10,0,2,0,0,0
20250314,1801110001717,KR7000180000,성창기업지주,성창기업지주,0101,보통주,500,01,한국예탁결제원,12,20181231,,,04,무배당,0,0,0,0,0,0
20250314,1801110001717,KR7000180000,성창기업지주,성창기업지주,0101,보통주,500,01,한국예탁결제원,12,20191231,,,04,무배당,0,0,0,0,0,0
20250314,1801110001717,KR7000180000,성창기업지주,성창기업지주,0101,보통주,500,01,한국예탁결제원,12,20201231,,,04,무배당,0,0,0,0,0,0
20250314,1801110001717,KR7000180000,성창기업지주,성창기업지주,0101,보통주,500,01,한국예탁결제원,12,20211231,,,04,무배당,0,0,0,0,0,0
20250314,1201110018128,KR7000200006,대우중공업,대우중공업,0101,보통주,5000,90,자체,12,19871231,19880101,,02,현금배당,0,0,8,0,0,0
20250314,1201110018128,KR7000200006,대우중공업,대우중공업,0101,보통주,5000,90,자체,12,19881231,19890104,,02,현금배당,0,0,8,0,0,0
20250314,1201110018128,KR7000200006,대우중공업,대우중공업,0101,보통주,5000,90,자체,12,19891231,19900416,19900416,03,동시배당,0,0,0,5,0,0
20250314,1201110018128,KR7000200006,대우중공업,대우중공업,0101,보통주,5000,90,자체,12,19901231,19910403,19910403,03,동시배당,0,0,0,5,0,0
20250314,1201110018128,KR7000200006,대우중공업,대우중공업,0101,보통주,5000,90,자체,12,19911231,19920403,19920403,03,동시배당,0,0,0,5,0,0
20250314,1201110018128,KR7000200006,대우중공업,대우중공업,0101,보통주,5000,90,자체,12,19921231,,,04,무배당,0,0,0,0,0,0
20250314,1201110018128,KR7000200006,대우중공업,대우중공업,0101,보통주,5000,90,자체,12,19931231,19940401,19940401,03,동시배당,0,0,0,2,0,0
20250314,1201110018128,KR7000200006,대우중공업,대우중공업,0101,보통주,5000,90,자체,12,19941231,19950515,,02,현금배당,0,0,10,0,0,0
20250314,1201110018128,KR7000200006,대우중공업,대우중공업,0101,보통주,5000,90,자체,12,19951231,19960430,,02,현금배당,0,0,5,0,0,0
20250314,1201110018128,KR7000200006,대우중공업,대우중공업,0101,보통주,5000,90,자체,12,19961231,19970423,,02,현금배당,0,0,5,0,0,0
20250314,1201110018128,KR7000200006,대우중공업,대우중공업,0101,보통주,5000,90,자체,12,19971231,19980326,,02,현금배당,0,0,5,0,0,0
20250314,1201110018128,KR7000200006,대우중공업,대우중공업,0101,보통주,5000,90,자체,12,19981231,19990420,,02,현금배당,0,0,3,0,0,0
20250314,1201110018128,KR7000200006,대우중공업,대우중공업,0101,보통주,5000,90,자체,12,19991231,,,04,무배당,0,0,0,0,0,0
20250314,1201110018128,KR7000200006,대우중공업,대우중공업,0101,보통주,5000,90,자체,12,20001231,,,04,무배당,0,0,0,0,0,0
20250314,1201110018128,KR7000201004,대우중공업,대우중공업1우,0201,우선주,5000,90,자체,12,19891231,19900416,,03,동시배당,0,0,1,5,0,0
20250314,1201110018128,KR7000201004,대우중공업,대우중공업1우,0201,우선주,5000,90,자체,12,19901231,19910403,,03,동시배당,0,0,1,5,0,0
20250314,1201110018128,KR7000201004,대우중공업,대우중공업1우,0201,우선주,5000,90,자체,12,19911231,19920403,,03,동시배당,0,0,1,5,0,0
20250314,1201110018128,KR7000201004,대우중공업,대우중공업1우,0201,우선주,5000,90,자체,12,19921231,,,04,무배당,0,0,0,0,0,0
20250314,1201110018128,KR7000201004,대우중공업,대우중공업1우,0201,우선주,5000,90,자체,12,19931231,19940401,,03,동시배당,0,0,1,2,0,0
20250314,1201110018128,KR7000201004,대우중공업,대우중공업1우,0201,우선주,5000,90,자체,12,19941231,19950515,,02,현금배당,0,0,11,0,0,0
20250314,1201110018128,KR7000201004,대우중공업,대우중공업1우,0201,우선주,5000,90,자체,12,19951231,19960430,,02,현금배당,0,0,6,0,0,0
20250314,1201110018128,KR7000201004,대우중공업,대우중공업1우,0201,우선주,5000,90,자체,12,19961231,19970423,,02,현금배당,0,0,6,0,0,0
20250314,1201110018128,KR7000201004,대우중공업,대우중공업1우,0201,우선주,5000,90,자체,12,19971231,19980326,,02,현금배당,0,0,6,0,0,0
20250314,1201110018128,KR7000201004,대우중공업,대우중공업1우,0201,우선주,5000,90,자체,12,19981231,19990420,,02,현금배당,0,0,4,0,0,0
20250314,1201110018128,KR7000201004,대우중공업,대우중공업1우,0201,우선주,5000,90,자체,12,19991231,,,04,무배당,0,0,0,0,0,0
20250314,1201110018128,KR7000201004,대우중공업,대우중공업1우,0201,우선주,5000,90,자체,12,20001231,,,04,무배당,0,0,0,0,0,0
20250314,1101110084915,KR7000210005,디엘,디엘,0101,보통주,5000,01,한국예탁결제원,12,19871231,19880104,,02,현금배당,0,0,10,0,0,0
20250314,1101110084915,KR7000210005,디엘,디엘,0101,보통주,5000,01,한국예탁결제원,12,19881231,19890104,,02,현금배당,0,0,10,0,0,0
20250314,1101110084915,KR7000210005,디엘,디엘,0101,보통주,5000,01,한국예탁결제원,12,19891231,19900409,,02,현금배당,0,0,9,0,0,0
20250314,1101110084915,KR7000210005,디엘,디엘,0101,보통주,5000,01,한국예탁결제원,12,19901231,19910408,,02,현금배당,0,0,9,0,0,0
20250314,1101110084915,KR7000210005,디엘,디엘,0101,보통주,5000,01,한국예탁결제원,12,19911231,19920413,19920413,03,동시배당,0,0,1,3,0,0
20250314,1101110084915,KR7000210005,디엘,디엘,0101,보통주,5000,01,한국예탁결제원,12,19921231,19930412,19930412,03,동시배당,0,0,1,3,0,0
20250314,1101110084915,KR7000210005,디엘,디엘,0101,보통주,5000,01,한국예탁결제원,12,19931231,19940411,,02,현금배당,0,0,10,0,0,0
20250314,1101110084915,KR7000210005,디엘,디엘,0101,보통주,5000,01,한국예탁결제원,12,19941231,19950401,19950417,03,동시배당,0,0,2,2,0,0
20250314,1101110084915,KR7000210005,디엘,디엘,0101,보통주,5000,01,한국예탁결제원,12,19951231,19960401,19960415,03,동시배당,0,0,2,3,0,0
20250314,1101110084915,KR7000210005,디엘,디엘,0101,보통주,5000,01,한국예탁결제원,12,19961231,19970411,19970411,03,동시배당,0,0,1,4,0,0
20250314,1101110084915,KR7000210005,디엘,디엘,0101,보통주,5000,01,한국예탁결제원,12,19971231,19980418,,02,현금배당,0,0,0,0,0,0
20250314,1101110084915,KR7000210005,디엘,디엘,0101,보통주,5000,01,한국예탁결제원,12,19981231,19990417,19990417,03,동시배당,0,0,1,2,0,0
20250314,1101110084915,KR7000210005,디엘,디엘,0101,보통주,5000,01,한국예탁결제원,12,19991231,20000414,20000414,03,동시배당,0,0,7,7,0,0
20250314,1101110084915,KR7000210005,디엘,디엘,0101,보통주,5000,01,한국예탁결제원,12,20001231,20010413,,02,현금배당,0,0,10,0,0,0
20250314,1101110084915,KR7000210005,디엘,디엘,0101,보통주,5000,01,한국예탁결제원,12,20011231,20020412,,02,현금배당,0,0,10,0,0,0
20250314,1101110084915,KR7000210005,디엘,디엘,0101,보통주,5000,01,한국예탁결제원,12,20021231,20030411,,02,현금배당,700,0,14,0,0,0
20250314,1101110084915,KR7000210005,디엘,디엘,0101,보통주,5000,01,한국예탁결제원,12,20031231,20040409,,02,현금배당,1300,0,26,0,0,0
20250314,1101110084915,KR7000210005,디엘,디엘,0101,보통주,5000,01,한국예탁결제원,12,20041231,20050415,,02,현금배당,2450,0,49,0,0,0
20250314,1101110084915,KR7000210005,디엘,디엘,0101,보통주,5000,01,한국예탁결제원,12,20051231,20060413,,02,현금배당,2000,0,40,0,0,0
20250314,1101110084915,KR7000210005,디엘,디엘,0101,보통주,5000,01,한국예탁결제원,12,20061231,20070405,,02,현금배당,1350,0,27,0,0,0
20250314,1101110084915,KR7000210005,디엘,디엘,0101,보통주,5000,01,한국예탁결제원,12,20071231,20080327,,02,현금배당,2400,0,48,0,0,0
20250314,1101110084915,KR7000210005,디엘,디엘,0101,보통주,5000,01,한국예탁결제원,12,20081231,20090416,,02,현금배당,100,0,2,0,0,0
20250314,1101110084915,KR7000210005,디엘,디엘,0101,보통주,5000,01,한국예탁결제원,12,20091231,20100415,,02,현금배당,100,0,2,0,0,0
20250314,1101110084915,KR7000210005,디엘,디엘,0101,보통주,5000,01,한국예탁결제원,12,20101231,20110414,,02,현금배당,100,0,2,0,0,0
20250314,1101110084915,KR7000210005,디엘,디엘,0101,보통주,5000,01,한국예탁결제원,12,20111231,20120412,,02,현금배당,100,0,2,0,0,0
20250314,1101110084915,KR7000210005,디엘,디엘,0101,보통주,5000,01,한국예탁결제원,12,20121231,20130411,,02,현금배당,500,0,10,0,0,0
20250314,1101110084915,KR7000210005,디엘,디엘,0101,보통주,5000,01,한국예탁결제원,12,20131231,20140417,,02,현금배당,100,0,2,0,0,0
20250314,1101110084915,KR7000210005,디엘,디엘,0101,보통주,5000,01,한국예탁결제원,12,20141231,20150416,,02,현금배당,100,0,2,0,0,0
20250314,1101110084915,KR7000210005,디엘,디엘,0101,보통주,5000,01,한국예탁결제원,12,20151231,20160421,,02,현금배당,300,0,6,0,0,0
20250314,1101110084915,KR7000210005,디엘,디엘,0101,보통주,5000,01,한국예탁결제원,12,20161231,20170420,,02,현금배당,300,0,6,0,0,0
20250314,1101110084915,KR7000210005,디엘,디엘,0101,보통주,5000,01,한국예탁결제원,12,20171231,20180418,,02,현금배당,1000,0,20,0,0,0
20250314,1101110084915,KR7000210005,디엘,디엘,0101,보통주,5000,01,한국예탁결제원,12,20181231,20190417,,02,현금배당,1700,0,34,0,0,0
20250314,1101110084915,KR7000210005,디엘,디엘,0101,보통주,5000,01,한국예탁결제원,12,20191231,20200424,,02,현금배당,1300,0,26,0,0,0
20250314,1101110084915,KR7000210005,디엘,디엘,0101,보통주,5000,01,한국예탁결제원,12,20201231,20210423,,02,현금배당,1300,0,26,0,0,0
20250314,1101110084915,KR7000210005,디엘,디엘,0101,보통주,5000,01,한국예탁결제원,12,20211231,20220422,,02,현금배당,1900,0,38,0,0,0
20250314,1101110084915,KR7000210005,디엘,디엘,0101,보통주,5000,01,한국예탁결제원,12,20221231,20230421,,02,현금배당,1000,0,20,0,0,0
20250314,1101110084915,KR7000210005,디엘,디엘,0101,보통주,5000,01,한국예탁결제원,12,20231231,20240419,,02,현금배당,1000,0,20,0,0,0
20250314,1101110084915,KR7000210005,디엘,디엘,0101,보통주,5000,01,한국예탁결제원,12,20241231,,,02,현금배당,1000,0,20,0,0,0
20250314,1101110084915,KR7000211003,디엘,디엘1우,0201,우선주,5000,01,한국예탁결제원,12,19891231,19900409,,02,현금배당,0,0,10,0,0,0
20250314,1101110084915,KR7000211003,디엘,디엘1우,0201,우선주,5000,01,한국예탁결제원,12,19901231,19910408,,02,현금배당,0,0,10,0,0,0
20250314,1101110084915,KR7000211003,디엘,디엘1우,0201,우선주,5000,01,한국예탁결제원,12,19911231,19920413,,03,동시배당,0,0,2,3,0,0
20250314,1101110084915,KR7000211003,디엘,디엘1우,0201,우선주,5000,01,한국예탁결제원,12,19921231,19930412,,03,동시배당,0,0,2,3,0,0
20250314,1101110084915,KR7000211003,디엘,디엘1우,0201,우선주,5000,01,한국예탁결제원,12,19931231,19940411,,02,현금배당,0,0,11,0,0,0
20250314,1101110084915,KR7000211003,디엘,디엘1우,0201,우선주,5000,01,한국예탁결제원,12,19941231,19950401,,03,동시배당,0,0,3,2,0,0
20250314,1101110084915,KR7000211003,디엘,디엘1우,0201,우선주,5000,01,한국예탁결제원,12,19951231,19960401,,03,동시배당,0,0,3,3,0,0
20250314,1101110084915,KR7000211003,디엘,디엘1우,0201,우선주,5000,01,한국예탁결제원,12,19961231,19970411,,03,동시배당,0,0,2,4,0,0
20250314,1101110084915,KR7000211003,디엘,디엘1우,0201,우선주,5000,01,한국예탁결제원,12,19971231,19980418,,02,현금배당,0,0,1,0,0,0
20250314,1101110084915,KR7000211003,디엘,디엘1우,0201,우선주,5000,01,한국예탁결제원,12,19981231,19990417,,03,동시배당,0,0,2,2,0,0
20250314,1101110084915,KR7000211003,디엘,디엘1우,0201,우선주,5000,01,한국예탁결제원,12,19991231,20000414,,03,동시배당,0,0,8,7,0,0
20250314,1101110084915,KR7000211003,디엘,디엘1우,0201,우선주,5000,01,한국예탁결제원,12,20001231,20010413,,02,현금배당,0,0,11,0,0,0
20250314,1101110084915,KR7000211003,디엘,디엘1우,0201,우선주,5000,01,한국예탁결제원,12,20011231,20020412,,02,현금배당,0,0,11,0,0,0
20250314,1101110084915,KR7000211003,디엘,디엘1우,0201,우선주,5000,01,한국예탁결제원,12,20021231,20030411,,02,현금배당,750,0,15,0,0,0
20250314,1101110084915,KR7000211003,디엘,디엘1우,0201,우선주,5000,01,한국예탁결제원,12,20031231,20040409,,02,현금배당,1350,0,27,0,0,0
20250314,1101110084915,KR7000211003,디엘,디엘1우,0201,우선주,5000,01,한국예탁결제원,12,20041231,20050415,,02,현금배당,2500,0,50,0,0,0
20250314,1101110084915,KR7000211003,디엘,디엘1우,0201,우선주,5000,01,한국예탁결제원,12,20051231,20060413,,02,현금배당,2050,0,41,0,0,0
20250314,1101110084915,KR7000211003,디엘,디엘1우,0201,우선주,5000,01,한국예탁결제원,12,20061231,20070405,,02,현금배당,1400,0,28,0,0,0
20250314,1101110084915,KR7000211003,디엘,디엘1우,0201,우선주,5000,01,한국예탁결제원,12,20071231,20080327,,02,현금배당,2450,0,49,0,0,0
20250314,1101110084915,KR7000211003,디엘,디엘1우,0201,우선주,5000,01,한국예탁결제원,12,20081231,20090416,,02,현금배당,150,0,3,0,0,0
20250314,1101110084915,KR7000211003,디엘,디엘1우,0201,우선주,5000,01,한국예탁결제원,12,20091231,20100415,,02,현금배당,150,0,3,0,0,0
20250314,1101110084915,KR7000211003,디엘,디엘1우,0201,우선주,5000,01,한국예탁결제원,12,20101231,20110414,,02,현금배당,150,0,3,0,0,0
20250314,1101110084915,KR7000211003,디엘,디엘1우,0201,우선주,5000,01,한국예탁결제원,12,20111231,20120412,,02,현금배당,150,0,3,0,0,0
20250314,1101110084915,KR7000211003,디엘,디엘1우,0201,우선주,5000,01,한국예탁결제원,12,20121231,20130411,,02,현금배당,550,0,11,0,0,0
20250314,1101110084915,KR7000211003,디엘,디엘1우,0201,우선주,5000,01,한국예탁결제원,12,20131231,20140417,,02,현금배당,150,0,3,0,0,0
20250314,1101110084915,KR7000211003,디엘,디엘1우,0201,우선주,5000,01,한국예탁결제원,12,20141231,20150416,,02,현금배당,150,0,3,0,0,0
20250314,1101110084915,KR7000211003,디엘,디엘1우,0201,우선주,5000,01,한국예탁결제원,12,20151231,20160421,,02,현금배당,350,0,7,0,0,0
20250314,1101110084915,KR7000211003,디엘,디엘1우,0201,우선주,5000,01,한국예탁결제원,12,20161231,20170420,,02,현금배당,350,0,7,0,0,0
20250314,1101110084915,KR7000211003,디엘,디엘1우,0201,우선주,5000,01,한국예탁결제원,12,20171231,20180418,,02,현금배당,1050,0,21,0,0,0
20250314,1101110084915,KR7000211003,디엘,디엘1우,0201,우선주,5000,01,한국예탁결제원,12,20181231,20190417,,02,현금배당,1750,0,35,0,0,0
20250314,1101110084915,KR7000211003,디엘,디엘1우,0201,우선주,5000,01,한국예탁결제원,12,20191231,20200424,,02,현금배당,1350,0,27,0,0,0
20250314,1101110084915,KR7000211003,디엘,디엘1우,0201,우선주,5000,01,한국예탁결제원,12,20201231,20210423,,02,현금배당,1350,0,27,0,0,0
20250314,1101110084915,KR7000211003,디엘,디엘1우,0201,우선주,5000,01,한국예탁결제원,12,20211231,20220422,,02,현금배당,1950,0,39,0,0,0
